t_ms,s1,s2,s1_norm,s2_norm,thr1,thr2,line1,line2
139593,2260,691,0.4529,0.9955,2130.5,1793,1,0
139693,2275,707,0.4475,0.9883,2130.5,1793,1,0
139793,2294,739,0.4406,0.9739,2130.5,1793,1,0
139893,2289,731,0.4424,0.9775,2130.5,1793,1,0
139993,2413,961,0.3973,0.8741,2130.5,1793,1,0
140093,2411,957,0.398,0.8759,2130.5,1793,1,0
140193,2334,821,0.426,0.9371,2130.5,1793,1,0
140293,2283,720,0.4446,0.9825,2130.5,1793,1,0
140393,2289,731,0.4424,0.9775,2130.5,1793,1,0
140493,2291,741,0.4417,0.973,2130.5,1793,1,0
140593,2288,725,0.4427,0.9802,2130.5,1793,1,0
140693,2284,719,0.4442,0.9829,2130.5,1793,1,0
140793,2317,785,0.4322,0.9532,2130.5,1793,1,0
140893,2363,863,0.4155,0.9182,2130.5,1793,1,0
140993,2415,960,0.3966,0.8746,2130.5,1793,1,0
141093,2442,1017,0.3868,0.8489,2130.5,1793,1,0
141193,2463,1058,0.3791,0.8305,2130.5,1793,1,0
141293,2461,1059,0.3799,0.83,2130.5,1793,1,0
141393,2478,1094,0.3737,0.8143,2130.5,1793,1,0
141493,2533,1183,0.3537,0.7743,2130.5,1793,1,0
141593,2528,1186,0.3555,0.7729,2130.5,1793,1,0
141693,2515,1173,0.3602,0.7788,2130.5,1793,1,0
141793,2903,1878,0.2192,0.4618,2130.5,1793,1,1
141893,3290,2507,0.0785,0.179,2130.5,1793,1,1
141993,3295,2625,0.0767,0.1259,2130.5,1793,1,1
142093,3570,2815,0,0.0405,2130.5,1793,1,1
142193,3595,2830,0,0.0337,2130.5,1793,1,1
142293,3593,2832,0,0.0328,2130.5,1793,1,1
142393,3598,2842,0,0.0283,2130.5,1793,1,1
142493,3599,2816,0,0.04,2130.5,1793,1,1
142593,3598,2846,0,0.0265,2130.5,1793,1,1
142693,3600,2843,0,0.0279,2130.5,1793,1,1
142793,3594,2846,0,0.0265,2130.5,1793,1,1
142893,3598,2863,0,0.0189,2130.5,1793,1,1
142993,3594,2852,0,0.0238,2130.5,1793,1,1
143093,3583,2855,0,0.0225,2130.5,1793,1,1
143193,3597,2851,0,0.0243,2130.5,1793,1,1
143293,3582,2844,0,0.0274,2130.5,1793,1,1
143393,3583,2851,0,0.0243,2130.5,1793,1,1
143493,3594,2855,0,0.0225,2130.5,1793,1,1
143593,3583,2851,0,0.0243,2130.5,1793,1,1
143693,3595,2855,0,0.0225,2130.5,1793,1,1
143793,3583,2857,0,0.0216,2130.5,1793,1,1
143893,3583,2851,0,0.0243,2130.5,1793,1,1
143993,3599,2863,0,0.0189,2130.5,1793,1,1
144093,3599,2864,0,0.0184,2130.5,1793,1,1
144193,3577,2854,0,0.0229,2130.5,1793,1,1
144293,3579,2858,0,0.0211,2130.5,1793,1,1
144393,3246,2752,0.0945,0.0688,2130.5,1793,1,1
144493,2805,2559,0.2548,0.1556,2130.5,1793,1,1
144593,1910,2166,0.5802,0.3323,2130.5,1793,0,1
144693,843,1654,0.968,0.5625,2130.5,1793,0,0
144793,842,1653,0.9684,0.5629,2130.5,1793,0,0
144893,1114,1791,0.8695,0.5009,2130.5,1793,0,0
144993,1671,2064,0.667,0.3781,2130.5,1793,0,1
145093,1728,2095,0.6463,0.3642,2130.5,1793,0,1
145193,2039,2245,0.5333,0.2968,2130.5,1793,0,1
145293,2058,2250,0.5264,0.2945,2130.5,1793,0,1
145393,1632,2047,0.6812,0.3858,2130.5,1793,0,1
145493,878,1693,0.9553,0.545,2130.5,1793,0,0
145593,659,1586,1,0.5931,2130.5,1793,0,0
145693,639,1580,1,0.5958,2130.5,1793,0,0
145793,938,1729,0.9335,0.5288,2130.5,1793,0,0
145893,2131,2295,0.4998,0.2743,2130.5,1793,1,1
145993,3468,2852,0.0138,0.0238,2130.5,1793,1,1
146093,3501,2864,0.0018,0.0184,2130.5,1793,1,1
146193,3523,2871,0,0.0153,2130.5,1793,1,1
146293,3506,2864,0,0.0184,2130.5,1793,1,1
146393,3536,2877,0,0.0126,2130.5,1793,1,1
146493,3538,2876,0,0.013,2130.5,1793,1,1
146593,3483,2889,0.0084,0.0072,2130.5,1793,1,1
146693,3548,2877,0,0.0126,2130.5,1793,1,1
146793,3551,2869,0,0.0162,2130.5,1793,1,1
146893,3579,2898,0,0.0031,2130.5,1793,1,1
146993,3435,2802,0.0258,0.0463,2130.5,1793,1,1
147093,3546,2873,0,0.0144,2130.5,1793,1,1
147193,3580,2881,0,0.0108,2130.5,1793,1,1
147293,3750,2953,0,0,2130.5,1793,1,1
147393,3524,2855,0,0.0225,2130.5,1793,1,1
147493,3527,2858,0,0.0211,2130.5,1793,1,1
147593,3554,2865,0,0.018,2130.5,1793,1,1
147693,3547,2871,0,0.0153,2130.5,1793,1,1
147793,3561,2874,0,0.0139,2130.5,1793,1,1
147893,3546,2867,0,0.0171,2130.5,1793,1,1
147993,3534,2861,0,0.0198,2130.5,1793,1,1
148093,3514,2851,0,0.0243,2130.5,1793,1,1
148193,3507,2834,0,0.0319,2130.5,1793,1,1
148293,3513,2848,0,0.0256,2130.5,1793,1,1
148393,3509,2844,0,0.0274,2130.5,1793,1,1
148493,3485,2833,0.0076,0.0324,2130.5,1793,1,1
148593,3425,2825,0.0294,0.036,2130.5,1793,1,1
148693,3419,2818,0.0316,0.0391,2130.5,1793,1,1
148793,3410,2811,0.0349,0.0423,2130.5,1793,1,1
148893,3390,2815,0.0422,0.0405,2130.5,1793,1,1
148993,2332,2385,0.4268,0.2338,2130.5,1793,1,1
149093,2163,2305,0.4882,0.2698,2130.5,1793,1,1
149193,2047,2255,0.5304,0.2923,2130.5,1793,0,1
149293,1874,2179,0.5932,0.3264,2130.5,1793,0,1
149393,1564,2018,0.7059,0.3988,2130.5,1793,0,1
149493,1491,1994,0.7325,0.4096,2130.5,1793,0,1
149593,1567,2027,0.7048,0.3948,2130.5,1793,0,1
149693,1872,2205,0.594,0.3147,2130.5,1793,0,1
149793,2128,2298,0.5009,0.2729,2130.5,1793,0,1
149893,2169,2318,0.486,0.2639,2130.5,1793,1,1
149993,2286,2367,0.4435,0.2419,2130.5,1793,1,1
150093,2235,2350,0.462,0.2496,2130.5,1793,1,1
150193,2256,2353,0.4544,0.2482,2130.5,1793,1,1
150293,2242,2347,0.4595,0.2509,2130.5,1793,1,1
150393,2122,2299,0.5031,0.2725,2130.5,1793,0,1
150493,2121,2298,0.5035,0.2729,2130.5,1793,0,1
150593,2074,2310,0.5205,0.2675,2130.5,1793,0,1
150693,2068,2281,0.5227,0.2806,2130.5,1793,0,1
150793,2041,2270,0.5325,0.2855,2130.5,1793,0,1
150893,1935,2220,0.5711,0.308,2130.5,1793,0,1
150993,1879,2195,0.5914,0.3192,2130.5,1793,0,1
151093,1631,2085,0.6816,0.3687,2130.5,1793,0,1
151193,1614,2076,0.6877,0.3728,2130.5,1793,0,1
151293,1657,2127,0.6721,0.3498,2130.5,1793,0,1
151393,2197,2357,0.4758,0.2464,2130.5,1793,1,1
151493,1965,2247,0.5602,0.2959,2130.5,1793,0,1
151593,1724,2142,0.6478,0.3431,2130.5,1793,0,1
151693,1797,2176,0.6212,0.3278,2130.5,1793,0,1
151793,1815,2192,0.6147,0.3206,2130.5,1793,0,1
151893,2063,2300,0.5245,0.272,2130.5,1793,0,1
151993,2112,2332,0.5067,0.2576,2130.5,1793,0,1
152093,2135,2350,0.4984,0.2496,2130.5,1793,1,1
152193,2211,2383,0.4707,0.2347,2130.5,1793,1,1
152293,2182,2375,0.4813,0.2383,2130.5,1793,1,1
152393,2176,2378,0.4835,0.237,2130.5,1793,1,1
152493,2125,2360,0.502,0.2451,2130.5,1793,0,1
152593,2210,2412,0.4711,0.2217,2130.5,1793,1,1
152693,2203,2428,0.4736,0.2145,2130.5,1793,1,1
152793,2165,2418,0.4875,0.219,2130.5,1793,1,1
152893,2147,2417,0.494,0.2194,2130.5,1793,1,1
152993,2126,2416,0.5016,0.2199,2130.5,1793,0,1
153093,2108,2411,0.5082,0.2221,2130.5,1793,0,1
153193,2102,2416,0.5104,0.2199,2130.5,1793,0,1
153293,2139,2436,0.4969,0.2109,2130.5,1793,1,1
153393,2155,2439,0.4911,0.2095,2130.5,1793,1,1
153493,2144,2445,0.4951,0.2068,2130.5,1793,1,1
153593,2139,2445,0.4969,0.2068,2130.5,1793,1,1
153693,2110,2425,0.5075,0.2158,2130.5,1793,0,1
153793,2112,2432,0.5067,0.2127,2130.5,1793,0,1
153893,2108,2434,0.5082,0.2118,2130.5,1793,0,1
153993,2165,2453,0.4875,0.2032,2130.5,1793,1,1
154093,2085,2422,0.5165,0.2172,2130.5,1793,0,1
154193,2059,2413,0.526,0.2212,2130.5,1793,0,1
154293,2074,2416,0.5205,0.2199,2130.5,1793,0,1
154393,2067,2418,0.5231,0.219,2130.5,1793,0,1
154493,2085,2429,0.5165,0.214,2130.5,1793,0,1
154593,2064,2416,0.5242,0.2199,2130.5,1793,0,1
154693,2043,2410,0.5318,0.2226,2130.5,1793,0,1
154793,2023,2401,0.5391,0.2266,2130.5,1793,0,1
154893,2032,2409,0.5358,0.223,2130.5,1793,0,1
154993,2027,2406,0.5376,0.2244,2130.5,1793,0,1
155093,3299,2943,0.0752,0,2130.5,1793,1,1
155193,3344,2950,0.0589,0,2130.5,1793,1,1
155293,3391,2976,0.0418,0,2130.5,1793,1,1
155393,3386,2960,0.0436,0,2130.5,1793,1,1
155493,3394,2960,0.0407,0,2130.5,1793,1,1
155593,3407,2958,0.036,0,2130.5,1793,1,1
155693,3415,2947,0.0331,0,2130.5,1793,1,1
155793,3429,2945,0.028,0,2130.5,1793,1,1
155893,3439,2948,0.0244,0,2130.5,1793,1,1
155993,3446,2942,0.0218,0,2130.5,1793,1,1
156093,3451,2932,0.02,0,2130.5,1793,1,1
156193,3456,2927,0.0182,0,2130.5,1793,1,1
156293,3455,2927,0.0185,0,2130.5,1793,1,1
156393,3467,2928,0.0142,0,2130.5,1793,1,1
156493,3463,2921,0.0156,0,2130.5,1793,1,1
156593,3463,2925,0.0156,0,2130.5,1793,1,1
156693,3472,2926,0.0124,0,2130.5,1793,1,1
156793,3467,2914,0.0142,0,2130.5,1793,1,1
156893,3483,2940,0.0084,0,2130.5,1793,1,1
156993,3486,2935,0.0073,0,2130.5,1793,1,1
157093,3486,2934,0.0073,0,2130.5,1793,1,1
157193,3491,2935,0.0055,0,2130.5,1793,1,1
157293,3491,2935,0.0055,0,2130.5,1793,1,1
157393,3485,2932,0.0076,0,2130.5,1793,1,1
157493,3497,2929,0.0033,0,2130.5,1793,1,1
157593,3495,2937,0.004,0,2130.5,1793,1,1
157693,3490,2929,0.0058,0,2130.5,1793,1,1
157793,3494,2934,0.0044,0,2130.5,1793,1,1
157893,3502,2944,0.0015,0,2130.5,1793,1,1
157993,3499,2934,0.0025,0,2130.5,1793,1,1
158093,3506,2935,0,0,2130.5,1793,1,1
158193,3505,2941,0.0004,0,2130.5,1793,1,1
158293,3503,2939,0.0011,0,2130.5,1793,1,1
158393,3515,2945,0,0,2130.5,1793,1,1
158493,3520,2960,0,0,2130.5,1793,1,1
158593,3507,2928,0,0,2130.5,1793,1,1
158693,3514,2950,0,0,2130.5,1793,1,1
158793,3520,2960,0,0,2130.5,1793,1,1
158893,3514,2955,0,0,2130.5,1793,1,1
158993,3509,2947,0,0,2130.5,1793,1,1
159093,3515,2950,0,0,2130.5,1793,1,1
159193,3518,2946,0,0,2130.5,1793,1,1
159293,3519,2949,0,0,2130.5,1793,1,1
159393,3518,2946,0,0,2130.5,1793,1,1
159493,3518,2946,0,0,2130.5,1793,1,1
159593,3511,2945,0,0,2130.5,1793,1,1
159693,3522,2945,0,0,2130.5,1793,1,1
159793,3520,2944,0,0,2130.5,1793,1,1
159893,3519,2945,0,0,2130.5,1793,1,1
159993,3520,2944,0,0,2130.5,1793,1,1
160093,3520,2944,0,0,2130.5,1793,1,1
160193,3523,2946,0,0,2130.5,1793,1,1
160293,3519,2946,0,0,2130.5,1793,1,1
160393,3524,2949,0,0,2130.5,1793,1,1
160493,3535,2937,0,0,2130.5,1793,1,1
160593,3520,2949,0,0,2130.5,1793,1,1
160693,3525,2949,0,0,2130.5,1793,1,1
160793,3523,2944,0,0,2130.5,1793,1,1
160893,3527,2946,0,0,2130.5,1793,1,1
160993,3526,2948,0,0,2130.5,1793,1,1
161093,3522,2944,0,0,2130.5,1793,1,1
161193,3520,2943,0,0,2130.5,1793,1,1
161293,3534,2960,0,0,2130.5,1793,1,1
161393,3526,2949,0,0,2130.5,1793,1,1
161493,3535,2960,0,0,2130.5,1793,1,1
161593,3531,2963,0,0,2130.5,1793,1,1
161693,3520,2943,0,0,2130.5,1793,1,1
161793,3525,2946,0,0,2130.5,1793,1,1
161893,3520,2943,0,0,2130.5,1793,1,1
161993,3535,2929,0,0,2130.5,1793,1,1
162093,3549,2942,0,0,2130.5,1793,1,1
162193,3532,2953,0,0,2130.5,1793,1,1
162293,3505,2943,0.0004,0,2130.5,1793,1,1
162393,3532,2952,0,0,2130.5,1793,1,1
162493,3529,2957,0,0,2130.5,1793,1,1
162593,3541,2942,0,0,2130.5,1793,1,1
162693,3527,2950,0,0,2130.5,1793,1,1
162793,3524,2947,0,0,2130.5,1793,1,1
162893,3521,2938,0,0,2130.5,1793,1,1
162993,3530,2949,0,0,2130.5,1793,1,1
163093,3526,2947,0,0,2130.5,1793,1,1
163193,3521,2938,0,0,2130.5,1793,1,1
163293,3550,2956,0,0,2130.5,1793,1,1
163393,3527,2944,0,0,2130.5,1793,1,1
163493,3529,2950,0,0,2130.5,1793,1,1
163593,3526,2941,0,0,2130.5,1793,1,1
163693,3534,2949,0,0,2130.5,1793,1,1
163793,3568,2945,0,0,2130.5,1793,1,1
163893,3534,2948,0,0,2130.5,1793,1,1
163993,3526,2957,0,0,2130.5,1793,1,1
164093,3533,2949,0,0,2130.5,1793,1,1
164193,3541,2955,0,0,2130.5,1793,1,1
164293,3535,2947,0,0,2130.5,1793,1,1
164393,3530,2953,0,0,2130.5,1793,1,1
164493,3530,2942,0,0,2130.5,1793,1,1
164593,3538,2947,0,0,2130.5,1793,1,1
164693,3536,2955,0,0,2130.5,1793,1,1
164793,3529,2937,0,0,2130.5,1793,1,1
164893,3533,2942,0,0,2130.5,1793,1,1
164993,3525,2943,0,0,2130.5,1793,1,1
165093,3534,2939,0,0,2130.5,1793,1,1
165193,3632,3104,0,0,2130.5,1793,1,1
165293,3523,2935,0,0,2130.5,1793,1,1
165393,3536,2946,0,0,2130.5,1793,1,1
165493,3537,2945,0,0,2130.5,1793,1,1
165593,3534,2944,0,0,2130.5,1793,1,1
165693,3536,2941,0,0,2130.5,1793,1,1
165793,3533,2944,0,0,2130.5,1793,1,1
165893,3533,2943,0,0,2130.5,1793,1,1
165993,3527,2931,0,0,2130.5,1793,1,1
166093,3533,2943,0,0,2130.5,1793,1,1
166193,3531,2941,0,0,2130.5,1793,1,1
166293,3530,2934,0,0,2130.5,1793,1,1
166393,3527,2938,0,0,2130.5,1793,1,1
166493,3529,2935,0,0,2130.5,1793,1,1
166593,3527,2937,0,0,2130.5,1793,1,1
166693,3531,2937,0,0,2130.5,1793,1,1
166793,3535,2944,0,0,2130.5,1793,1,1
166893,3521,2935,0,0,2130.5,1793,1,1
166993,3531,2938,0,0,2130.5,1793,1,1
167093,3535,2943,0,0,2130.5,1793,1,1
167193,3535,2933,0,0,2130.5,1793,1,1
167293,3536,2949,0,0,2130.5,1793,1,1
167393,3535,2943,0,0,2130.5,1793,1,1
167493,3533,2934,0,0,2130.5,1793,1,1
167593,3535,2941,0,0,2130.5,1793,1,1
167693,3533,2944,0,0,2130.5,1793,1,1
167793,3534,2937,0,0,2130.5,1793,1,1
167893,3531,2931,0,0,2130.5,1793,1,1
167993,3536,2938,0,0,2130.5,1793,1,1
168093,3536,2941,0,0,2130.5,1793,1,1
168193,3525,2943,0,0,2130.5,1793,1,1
168293,3532,2935,0,0,2130.5,1793,1,1
168393,3537,2941,0,0,2130.5,1793,1,1
168493,3533,2934,0,0,2130.5,1793,1,1
168593,3536,2935,0,0,2130.5,1793,1,1
168693,3527,2933,0,0,2130.5,1793,1,1
168793,3523,2930,0,0,2130.5,1793,1,1
168893,3532,2934,0,0,2130.5,1793,1,1
168993,3533,2930,0,0,2130.5,1793,1,1
169093,3531,2927,0,0,2130.5,1793,1,1
169193,3534,2938,0,0,2130.5,1793,1,1
169293,3530,2931,0,0,2130.5,1793,1,1
169393,3519,2928,0,0,2130.5,1793,1,1
169493,3544,2946,0,0,2130.5,1793,1,1
169593,3537,2946,0,0,2130.5,1793,1,1
169693,3536,2941,0,0,2130.5,1793,1,1
169793,3538,2946,0,0,2130.5,1793,1,1
169893,3540,2947,0,0,2130.5,1793,1,1
169993,3537,2935,0,0,2130.5,1793,1,1
170093,3543,2945,0,0,2130.5,1793,1,1
170193,3539,2947,0,0,2130.5,1793,1,1
170293,3537,2943,0,0,2130.5,1793,1,1
170393,3546,2965,0,0,2130.5,1793,1,1
170493,3541,2960,0,0,2130.5,1793,1,1
170593,3549,2960,0,0,2130.5,1793,1,1
170693,3549,2965,0,0,2130.5,1793,1,1
170793,3547,2963,0,0,2130.5,1793,1,1
170893,3544,2958,0,0,2130.5,1793,1,1
170993,3549,2966,0,0,2130.5,1793,1,1
171093,3548,2963,0,0,2130.5,1793,1,1
171193,3536,2958,0,0,2130.5,1793,1,1
171293,3543,2963,0,0,2130.5,1793,1,1
171393,3547,2977,0,0,2130.5,1793,1,1
171493,3535,2944,0,0,2130.5,1793,1,1
171593,3520,2949,0,0,2130.5,1793,1,1
171693,3536,2953,0,0,2130.5,1793,1,1
171793,3536,2944,0,0,2130.5,1793,1,1
171893,3547,2958,0,0,2130.5,1793,1,1
171993,3539,2955,0,0,2130.5,1793,1,1
172093,3550,2960,0,0,2130.5,1793,1,1
172193,3546,2960,0,0,2130.5,1793,1,1
172293,3546,2958,0,0,2130.5,1793,1,1
172393,3510,2956,0,0,2130.5,1793,1,1
172493,3551,2957,0,0,2130.5,1793,1,1
172593,3543,2957,0,0,2130.5,1793,1,1
172693,3550,2961,0,0,2130.5,1793,1,1
172793,3547,2965,0,0,2130.5,1793,1,1
172893,3551,2960,0,0,2130.5,1793,1,1
172993,3557,2973,0,0,2130.5,1793,1,1
173093,3559,2979,0,0,2130.5,1793,1,1
173193,3552,2974,0,0,2130.5,1793,1,1
173293,3562,2992,0,0,2130.5,1793,1,1
173393,3544,2961,0,0,2130.5,1793,1,1
173493,3545,2961,0,0,2130.5,1793,1,1
173593,3550,2969,0,0,2130.5,1793,1,1
173693,3548,2970,0,0,2130.5,1793,1,1
173793,3547,2963,0,0,2130.5,1793,1,1
173893,3549,2965,0,0,2130.5,1793,1,1
173993,3547,2961,0,0,2130.5,1793,1,1
174093,3548,2963,0,0,2130.5,1793,1,1
174193,3554,2965,0,0,2130.5,1793,1,1
174293,3547,2958,0,0,2130.5,1793,1,1
174393,3548,2962,0,0,2130.5,1793,1,1
174493,3553,2969,0,0,2130.5,1793,1,1
174593,3559,2972,0,0,2130.5,1793,1,1
174693,3557,2971,0,0,2130.5,1793,1,1
174793,3553,2973,0,0,2130.5,1793,1,1
174893,3550,2965,0,0,2130.5,1793,1,1
174993,3555,2970,0,0,2130.5,1793,1,1
175093,3549,2970,0,0,2130.5,1793,1,1
175193,3540,2957,0,0,2130.5,1793,1,1
175293,3538,2967,0,0,2130.5,1793,1,1
175393,3541,2973,0,0,2130.5,1793,1,1
175493,3542,2965,0,0,2130.5,1793,1,1
175593,3557,2971,0,0,2130.5,1793,1,1
175693,3559,2976,0,0,2130.5,1793,1,1
175793,3634,3129,0,0,2130.5,1793,1,1
175893,3639,3142,0,0,2130.5,1793,1,1
175993,3646,3152,0,0,2130.5,1793,1,1
176093,3639,3145,0,0,2130.5,1793,1,1
176193,3644,3146,0,0,2130.5,1793,1,1
176293,3643,3152,0,0,2130.5,1793,1,1
176393,3509,2913,0,0,2130.5,1793,1,1
176493,3507,2899,0,0.0027,2130.5,1793,1,1
176593,3514,2907,0,0,2130.5,1793,1,1
176693,3521,2903,0,0.0009,2130.5,1793,1,1
176793,3519,2896,0,0.004,2130.5,1793,1,1
176893,3523,2894,0,0.0049,2130.5,1793,1,1
176993,3530,2903,0,0.0009,2130.5,1793,1,1
177093,3523,2902,0,0.0013,2130.5,1793,1,1
177193,3535,2903,0,0.0009,2130.5,1793,1,1
177293,3535,2910,0,0,2130.5,1793,1,1
177393,3536,2911,0,0,2130.5,1793,1,1
177493,3531,2908,0,0,2130.5,1793,1,1
177593,3531,2907,0,0,2130.5,1793,1,1
177693,3526,2902,0,0.0013,2130.5,1793,1,1
177793,3533,2908,0,0,2130.5,1793,1,1
177893,3535,2910,0,0,2130.5,1793,1,1
177993,3533,2901,0,0.0018,2130.5,1793,1,1
178093,3533,2915,0,0,2130.5,1793,1,1
178193,3535,2910,0,0,2130.5,1793,1,1
178293,3530,2905,0,0,2130.5,1793,1,1
178393,3534,2912,0,0,2130.5,1793,1,1
178493,3534,2913,0,0,2130.5,1793,1,1
178593,3527,2908,0,0,2130.5,1793,1,1
178693,3527,2903,0,0.0009,2130.5,1793,1,1
178793,3520,2897,0,0.0036,2130.5,1793,1,1
178893,3532,2909,0,0,2130.5,1793,1,1
178993,3488,2917,0.0065,0,2130.5,1793,1,1
179093,3535,2909,0,0,2130.5,1793,1,1
179193,3527,2900,0,0.0022,2130.5,1793,1,1
179293,3530,2905,0,0,2130.5,1793,1,1
179393,3527,2903,0,0.0009,2130.5,1793,1,1
179493,3521,2897,0,0.0036,2130.5,1793,1,1
179593,3531,2905,0,0,2130.5,1793,1,1
179693,3526,2899,0,0.0027,2130.5,1793,1,1
179793,3532,2898,0,0.0031,2130.5,1793,1,1
179893,3529,2903,0,0.0009,2130.5,1793,1,1
179993,3531,2906,0,0,2130.5,1793,1,1
180093,3529,2901,0,0.0018,2130.5,1793,1,1
180193,3536,2912,0,0,2130.5,1793,1,1
180293,3534,2902,0,0.0013,2130.5,1793,1,1
180393,3520,2899,0,0.0027,2130.5,1793,1,1
180493,3536,2907,0,0,2130.5,1793,1,1
180593,3535,2908,0,0,2130.5,1793,1,1
180693,3530,2902,0,0.0013,2130.5,1793,1,1
180793,3535,2906,0,0,2130.5,1793,1,1
180893,3534,2905,0,0,2130.5,1793,1,1
180993,3533,2901,0,0.0018,2130.5,1793,1,1
181093,3535,2907,0,0,2130.5,1793,1,1
181193,3536,2906,0,0,2130.5,1793,1,1
181293,3531,2907,0,0,2130.5,1793,1,1
181393,3535,2907,0,0,2130.5,1793,1,1
181493,3536,2914,0,0,2130.5,1793,1,1
181593,3534,2906,0,0,2130.5,1793,1,1
181693,3531,2903,0,0.0009,2130.5,1793,1,1
181793,3534,2907,0,0,2130.5,1793,1,1
181893,3536,2914,0,0,2130.5,1793,1,1
181993,3528,2898,0,0.0031,2130.5,1793,1,1
182093,3535,2909,0,0,2130.5,1793,1,1
182193,3561,2933,0,0,2130.5,1793,1,1
182293,3550,2914,0,0,2130.5,1793,1,1
182393,3520,2897,0,0.0036,2130.5,1793,1,1
182493,3600,2939,0,0,2130.5,1793,1,1
182593,3535,2906,0,0,2130.5,1793,1,1
182693,3538,2911,0,0,2130.5,1793,1,1
182793,3539,2922,0,0,2130.5,1793,1,1
182893,3531,2899,0,0.0027,2130.5,1793,1,1
182993,3537,2911,0,0,2130.5,1793,1,1
183093,3536,2911,0,0,2130.5,1793,1,1
183193,3533,2901,0,0.0018,2130.5,1793,1,1
183293,3536,2910,0,0,2130.5,1793,1,1
183393,3541,2912,0,0,2130.5,1793,1,1
183493,3536,2906,0,0,2130.5,1793,1,1
183593,3538,2915,0,0,2130.5,1793,1,1
183693,3537,2913,0,0,2130.5,1793,1,1
183793,3536,2902,0,0.0013,2130.5,1793,1,1
183893,3537,2914,0,0,2130.5,1793,1,1
183993,3539,2913,0,0,2130.5,1793,1,1
184093,3535,2907,0,0,2130.5,1793,1,1
184193,3539,2914,0,0,2130.5,1793,1,1
184293,3536,2912,0,0,2130.5,1793,1,1
184393,3531,2908,0,0,2130.5,1793,1,1
184493,3537,2914,0,0,2130.5,1793,1,1
184593,3537,2913,0,0,2130.5,1793,1,1
184693,3542,2917,0,0,2130.5,1793,1,1
184793,3538,2915,0,0,2130.5,1793,1,1
184893,3541,2915,0,0,2130.5,1793,1,1
184993,3542,2916,0,0,2130.5,1793,1,1
185093,3542,2918,0,0,2130.5,1793,1,1
185193,3536,2913,0,0,2130.5,1793,1,1
185293,3539,2919,0,0,2130.5,1793,1,1
185393,3548,2924,0,0,2130.5,1793,1,1
185493,3549,2925,0,0,2130.5,1793,1,1
185593,3547,2925,0,0,2130.5,1793,1,1
185693,3539,2918,0,0,2130.5,1793,1,1
185793,3545,2928,0,0,2130.5,1793,1,1
185893,3547,2928,0,0,2130.5,1793,1,1
185993,3549,2930,0,0,2130.5,1793,1,1
186093,3547,2939,0,0,2130.5,1793,1,1
186193,3551,2929,0,0,2130.5,1793,1,1
186293,3548,2923,0,0,2130.5,1793,1,1
186393,3537,2897,0,0.0036,2130.5,1793,1,1
186493,3550,2929,0,0,2130.5,1793,1,1
186593,3546,2927,0,0,2130.5,1793,1,1
186693,3547,2923,0,0,2130.5,1793,1,1
186793,3541,2926,0,0,2130.5,1793,1,1
186893,3558,2913,0,0,2130.5,1793,1,1
186993,3549,2927,0,0,2130.5,1793,1,1
187093,3543,2927,0,0,2130.5,1793,1,1
187193,3541,2921,0,0,2130.5,1793,1,1
187293,3542,2923,0,0,2130.5,1793,1,1
187393,3544,2919,0,0,2130.5,1793,1,1
187493,3536,2919,0,0,2130.5,1793,1,1
187593,3541,2919,0,0,2130.5,1793,1,1
187693,3538,2919,0,0,2130.5,1793,1,1
187793,3536,2915,0,0,2130.5,1793,1,1
187893,3543,2923,0,0,2130.5,1793,1,1
187993,3546,2903,0,0.0009,2130.5,1793,1,1
188093,3539,2921,0,0,2130.5,1793,1,1
188193,3542,2928,0,0,2130.5,1793,1,1
188293,3550,2928,0,0,2130.5,1793,1,1
188393,3549,2922,0,0,2130.5,1793,1,1
188493,3550,2930,0,0,2130.5,1793,1,1
188593,3548,2928,0,0,2130.5,1793,1,1
188693,3543,2915,0,0,2130.5,1793,1,1
188793,3551,2928,0,0,2130.5,1793,1,1
188893,3543,2927,0,0,2130.5,1793,1,1
188993,3552,2929,0,0,2130.5,1793,1,1
189093,3552,2929,0,0,2130.5,1793,1,1
189193,3551,2928,0,0,2130.5,1793,1,1
189293,3551,2929,0,0,2130.5,1793,1,1
189393,3551,2930,0,0,2130.5,1793,1,1
189493,3549,2928,0,0,2130.5,1793,1,1
189593,3548,2929,0,0,2130.5,1793,1,1
189693,3552,2933,0,0,2130.5,1793,1,1
189793,3555,2929,0,0,2130.5,1793,1,1
189893,3558,2929,0,0,2130.5,1793,1,1
189993,3549,2931,0,0,2130.5,1793,1,1
190093,3536,2931,0,0,2130.5,1793,1,1
190193,3570,2943,0,0,2130.5,1793,1,1
190293,3563,2931,0,0,2130.5,1793,1,1
190393,3570,2981,0,0,2130.5,1793,1,1
190493,3553,2930,0,0,2130.5,1793,1,1
190593,3536,2942,0,0,2130.5,1793,1,1
190693,3553,2931,0,0,2130.5,1793,1,1
190793,3577,2941,0,0,2130.5,1793,1,1
190893,3551,2927,0,0,2130.5,1793,1,1
190993,3570,2942,0,0,2130.5,1793,1,1
191093,3550,2939,0,0,2130.5,1793,1,1
191193,3538,2928,0,0,2130.5,1793,1,1
191293,3574,2937,0,0,2130.5,1793,1,1
191393,3571,2937,0,0,2130.5,1793,1,1
191493,3550,2917,0,0,2130.5,1793,1,1
191593,3534,2928,0,0,2130.5,1793,1,1
